Seconds_Since_Start,Score_Difference
83,-2
102,0
121,-2
139,1
180,3
212,0
265,2
288,5
315,8
332,6
362,4
405,6
417,4
459,7
481,5
523,7
550,9
645,12
720,14
738,17
761,14
782,12
794,15
845,13
876,11
895,14
904,12
917,9
955,12
988,14
998,11
1011,14
1039,17
1063,15
1153,12
1172,15
1193,13
1208,16
1260,18
1282,15
1308,13
1326,16
1352,14
1375,15
1388,14
1406,16
1429,14
1479,11
1497,13
1521,11
1531,13
1603,10
1629,7
1656,9
1671,7
1684,9
1708,7
1722,9
1743,7
1767,8
1779,6
1879,8
1902,6
1919,4
1958,7
1971,5
1992,8
2001,6
2017,8
2057,10
2103,12
2121,10
2138,9
2184,7
2213,5
2299,2
2326,0
2348,2
2364,0
2437,3
2464,1
2504,4
2646,2
2661,4
2718,2
2751,0
2837,-2
2849,-4
2861,-6
2870,-4
2873,-2
2880,0
3319,-2
3401,-4
3424,-6
3474,-3
3488,-5
3501,-2
3521,-4
3535,-1
3570,2
3580,0
3597,2
3600,0
4039,-2
4085,0
4147,-2
4160,0
4182,-2
4228,-5
4264,-7
4281,-4
4298,-6
4308,-3
4313,-5
4315,-2
