Seconds_Since_Start,Score_Difference
22,2
99,0
143,2
158,0
197,2
207,0
229,2
243,-1
254,1
267,-1
284,2
330,0
352,-1
385,2
405,0
445,-2
466,-4
485,-6
501,-4
516,-7
542,-10
585,-9
599,-11
616,-8
647,-5
674,-3
715,-5
733,-3
774,-5
792,-3
802,-5
821,-3
839,-5
870,-7
962,-5
984,-7
1014,-5
1045,-3
1062,-5
1075,-2
1093,-5
1112,-3
1147,-6
1170,-3
1210,-1
1247,1
1260,-1
1300,1
1317,-1
1346,-4
1387,-6
1435,-4
1483,-7
1516,-9
1529,-7
1559,-9
1571,-7
1592,-9
1633,-7
1657,-9
1705,-11
1715,-9
1752,-7
1817,-9
1837,-8
1885,-10
1913,-8
1926,-10
1971,-8
1988,-7
2011,-5
2033,-6
2067,-9
2080,-8
2111,-5
2134,-3
2146,-5
2157,-3
2201,-1
2208,-2
2236,-4
2294,-1
2322,-3
2336,-1
2379,-3
2447,-1
2575,-4
2621,-2
2668,1
2686,-1
2706,1
2726,-1
2794,-3
2824,0
2838,-3
2858,-6
2870,-8
2875,-6
2877,-8
