Seconds_Since_Start,Score_Difference
18,-2
114,-4
138,-6
148,-5
159,-2
174,-4
212,-6
250,-4
274,-6
288,-4
309,-6
338,-9
367,-12
419,-10
430,-12
467,-15
498,-18
547,-16
625,-18
666,-20
687,-17
719,-15
751,-17
849,-15
919,-17
933,-15
976,-13
993,-15
1022,-17
1041,-15
1102,-17
1119,-14
1144,-12
1159,-14
1240,-12
1257,-15
1289,-17
1317,-19
1348,-21
1363,-19
1382,-21
1396,-18
1431,-16
1453,-14
1488,-17
1512,-15
1560,-17
1583,-19
1596,-17
1630,-15
1701,-13
1742,-15
1768,-17
1792,-15
1815,-13
1832,-15
1878,-13
1934,-11
1956,-9
1978,-7
2024,-5
2041,-8
2058,-6
2086,-8
2098,-6
2117,-8
2159,-6
2182,-8
2204,-6
2242,-8
2259,-6
2296,-5
2347,-2
2359,-4
2374,-2
2394,0
2536,2
2643,0
2689,2
2752,0
2778,2
2792,-1
2811,2
2822,5
