Seconds_Since_Start,Score_Difference
15,-2
32,0
129,-3
141,-1
172,1
193,-1
246,1
258,-2
345,0
358,-3
426,-6
465,-3
520,-5
544,-3
573,-5
584,-3
593,-5
600,-3
624,-5
661,-3
717,-1
781,1
829,-1
864,1
892,-2
914,0
947,3
962,1
975,3
988,1
1014,-1
1023,1
1036,-1
1067,-3
1084,-1
1118,1
1185,-2
1197,-4
1213,-2
1251,-3
1317,0
1338,-2
1360,0
1370,-3
1380,-1
1390,-3
1486,-6
1510,-3
1538,-5
1554,-3
1567,-6
1587,-5
1623,-3
1661,-6
1703,-4
1723,-6
1747,-4
1826,-2
1831,-5
1859,-7
1877,-4
1898,-7
1919,-5
1942,-3
1964,-4
2002,-6
2034,-8
2069,-10
2103,-12
2117,-14
2151,-12
2156,-14
2187,-12
2207,-14
2236,-16
2260,-18
2303,-20
2350,-18
2401,-16
2421,-18
2435,-16
2449,-14
2475,-16
2514,-13
2552,-16
2589,-14
2606,-16
2620,-13
2641,-15
2663,-17
2730,-19
2743,-17
2756,-20
2767,-18
2779,-20
2831,-18
2849,-20
2880,-18
