Seconds_Since_Start,Score_Difference
40,-2
55,0
74,2
211,0
224,2
245,0
265,2
291,4
333,2
384,0
402,2
452,0
471,2
484,5
517,7
540,5
554,7
577,9
613,11
670,9
682,10
736,8
757,10
797,7
811,8
851,10
892,8
909,11
922,9
980,7
999,5
1021,7
1038,5
1079,3
1123,0
1135,3
1194,5
1223,7
1260,9
1278,6
1294,8
1315,6
1338,4
1384,6
1426,9
1515,7
1546,5
1566,7
1590,9
1610,6
1645,8
1657,6
1713,5
1729,8
1785,10
1830,12
1855,10
1868,11
1879,10
1935,11
1967,9
1988,11
2013,9
2035,11
2053,13
2064,12
2076,14
2093,12
2120,10
2175,12
2193,10
2221,12
2231,10
2278,13
2378,15
2412,12
2465,14
2486,16
2518,19
2565,16
2582,18
2601,16
2619,18
2649,20
2667,18
2683,16
2697,19
2711,17
2735,15
