Seconds_Since_Start,Score_Difference
16,2
42,0
79,2
101,-1
115,2
136,5
153,2
186,0
200,-1
214,2
227,0
236,2
268,5
296,7
344,5
354,7
356,8
387,5
428,6
441,4
470,6
478,4
548,6
578,8
608,6
621,8
658,10
688,12
704,10
776,12
804,15
870,13
889,11
906,13
947,11
965,13
996,15
1049,13
1080,11
1095,12
1112,10
1132,12
1152,11
1166,13
1188,11
1220,14
1252,12
1291,10
1336,13
1384,11
1416,9
1440,7
1463,5
1512,7
1579,10
1602,8
1611,10
1633,8
1653,6
1668,9
1713,7
1742,5
1759,8
1779,6
1810,4
1864,6
1885,4
1895,7
1929,5
1941,7
2017,4
2037,6
2078,8
2114,5
2146,3
2157,5
2178,8
2214,5
2248,2
2323,4
2375,6
2402,3
2475,0
2545,-2
2580,-4
2625,-6
2686,-3
2700,-4
2716,-2
2731,-3
2745,-1
2760,1
2774,-1
2785,-3
2816,-5
2866,-7
2874,-7
2878,-4
