Seconds_Since_Start,Score_Difference
21,-2
73,1
96,-1
120,1
138,3
172,6
200,7
220,6
252,4
260,6
278,3
326,5
360,8
377,5
402,3
417,5
470,8
493,6
504,9
525,7
577,5
663,3
675,5
712,7
718,5
764,3
775,5
828,8
847,6
895,8
984,5
1019,7
1051,9
1067,7
1089,5
1101,7
1123,5
1178,3
1204,0
1238,-3
1261,-1
1279,-3
1301,-1
1312,-3
1344,-6
1379,-8
1419,-10
1438,-12
1440,-14
1452,-12
1483,-10
1511,-12
1535,-14
1553,-12
1570,-14
1588,-12
1612,-14
1621,-11
1666,-13
1671,-11
1686,-13
1698,-11
1714,-13
1735,-15
1754,-12
1786,-10
1836,-11
1848,-9
1875,-7
1897,-10
1911,-7
1947,-5
1987,-3
2029,-1
2103,2
2112,1
2142,2
2214,4
2232,1
2304,-1
2362,-3
2415,-5
2444,-7
2461,-4
2478,-6
2496,-4
2519,-6
2529,-3
2637,-1
2682,-3
2699,0
2749,2
2795,0
2824,-2
2840,0
2853,-2
2864,-4
2868,-1
2872,-3
2880,-4
