Seconds_Since_Start,Score_Difference
13,2
46,4
60,1
73,4
106,6
122,9
143,6
158,8
193,5
314,7
344,5
383,8
419,10
437,7
460,9
480,7
540,9
591,7
607,8
627,6
646,4
662,6
679,4
720,6
740,4
769,2
809,-1
886,-3
924,-1
942,-4
1018,-6
1029,-4
1062,-6
1076,-4
1096,-6
1149,-4
1173,-2
1224,0
1257,-2
1328,-5
1349,-2
1405,0
1439,2
1452,0
1470,2
1529,4
1552,2
1751,0
1765,3
1828,0
1862,-2
1914,-1
1991,1
2003,-1
2068,-3
2084,-1
2113,-3
2131,-1
2160,-4
2197,-2
2215,-4
2245,-6
2276,-4
2323,-7
2394,-10
2443,-8
2489,-10
2510,-8
2538,-10
2553,-9
2590,-12
2607,-9
2697,-7
2723,-9
2731,-10
2739,-8
2768,-6
2778,-8
2807,-11
2854,-13
2857,-15
2863,-13
