Seconds_Since_Start,Score_Difference
25,2
68,0
101,-2
141,1
161,3
186,2
213,0
243,-2
269,0
294,-2
355,-5
374,-2
380,-4
416,-6
430,-4
469,-6
485,-4
497,-6
512,-9
553,-7
559,-9
573,-7
602,-4
617,-6
642,-8
664,-5
735,-7
759,-5
789,-3
830,-5
889,-8
964,-11
998,-13
1052,-15
1094,-17
1113,-19
1161,-20
1172,-19
1189,-21
1212,-23
1231,-21
1252,-23
1279,-25
1300,-22
1347,-20
1352,-22
1367,-20
1379,-22
1435,-24
1440,-22
1523,-20
1547,-23
1569,-26
1618,-29
1658,-27
1698,-29
1752,-32
1782,-34
1798,-31
1831,-29
1845,-31
1868,-28
1902,-25
1931,-22
1945,-24
1965,-22
1985,-25
2008,-27
2043,-29
2054,-27
2073,-29
2089,-26
2118,-24
2128,-26
2144,-28
2210,-30
2227,-28
2267,-26
2289,-27
2336,-25
2485,-24
2516,-21
2544,-19
2624,-21
2636,-19
2644,-22
2658,-20
2682,-23
2706,-26
2716,-24
2736,-26
2765,-28
2784,-25
2810,-23
2836,-21
2848,-23
