Seconds_Since_Start,Score_Difference
21,-2
73,-4
98,-2
108,-4
137,-6
164,-3
184,0
232,-2
267,-4
278,-2
311,0
350,-2
390,0
441,3
497,5
573,8
612,10
634,8
692,5
712,7
720,6
782,7
823,5
841,7
873,5
885,7
900,9
934,7
989,4
1015,2
1030,4
1078,2
1116,5
1132,3
1144,5
1164,3
1186,5
1243,3
1268,1
1276,3
1293,0
1345,-3
1413,-5
1438,-6
1485,-8
1513,-6
1543,-9
1554,-7
1574,-9
1616,-11
1648,-14
1694,-12
1715,-14
1752,-12
1771,-15
1781,-13
1835,-11
1854,-13
1887,-15
1946,-14
1957,-16
1979,-14
2000,-16
2010,-14
2037,-11
2085,-13
2096,-11
2120,-14
2152,-17
2158,-15
2172,-17
2217,-15
2240,-17
2255,-15
2270,-17
2288,-14
2313,-17
2343,-19
2353,-17
2372,-19
2411,-22
2450,-25
2465,-23
2525,-21
2545,-23
2575,-21
2591,-24
2669,-25
2689,-27
2702,-25
2723,-27
2741,-24
2795,-27
2842,-29
2873,-27
