Seconds_Since_Start,Score_Difference
91,-2
118,-4
158,-1
170,-4
187,-1
210,-3
242,-6
255,-4
275,-6
292,-3
311,-6
325,-8
344,-5
360,-7
394,-5
415,-3
438,-1
467,-3
484,-1
502,-3
525,-5
534,-2
550,0
590,3
614,1
645,-1
675,-3
695,-5
718,-2
737,0
767,-2
831,0
854,-1
876,2
898,0
918,2
930,0
962,-1
984,-3
1053,0
1071,-2
1101,1
1131,2
1187,4
1200,1
1211,3
1228,5
1255,2
1274,4
1298,6
1314,3
1335,1
1356,3
1364,0
1376,3
1394,5
1498,3
1560,5
1576,3
1586,6
1605,3
1636,1
1654,3
1678,4
1700,2
1757,0
1771,3
1789,1
1811,-1
1873,-4
1930,-6
1946,-3
2046,-1
2075,-2
2095,-4
2116,-6
2180,-8
2198,-6
2213,-8
2232,-5
2250,-8
2301,-7
2350,-9
2359,-7
2398,-9
2442,-11
2457,-9
2475,-12
2516,-14
2533,-15
2563,-17
2570,-16
2582,-18
2599,-16
2609,-18
2621,-17
2651,-18
2661,-15
2691,-17
2705,-15
2764,-13
2791,-11
2825,-13
2834,-11
2855,-14
