Seconds_Since_Start,Score_Difference
17,2
36,0
48,2
98,4
159,5
205,3
234,0
254,3
290,6
309,4
346,2
394,4
444,2
479,-1
488,2
503,0
516,2
533,-1
575,1
581,-1
603,-4
653,-2
687,0
710,-3
717,0
735,2
764,1
818,-1
835,1
910,3
953,5
974,3
987,6
1013,8
1053,6
1093,8
1111,6
1144,4
1157,6
1165,9
1183,7
1198,9
1233,11
1255,14
1339,12
1361,10
1389,8
1440,11
1488,9
1513,12
1544,14
1564,16
1583,14
1628,16
1650,14
1675,16
1689,14
1704,16
1733,14
1750,12
1769,14
1786,12
1812,10
1852,9
1869,11
1890,8
1953,5
1972,8
1993,6
2013,9
2039,7
2059,9
2078,7
2096,9
2188,6
2203,8
2243,7
2261,9
2280,10
2290,8
2317,10
2331,7
2383,8
2393,10
2424,12
2456,15
2487,13
2520,10
2565,8
2589,10
2603,8
2647,6
2732,8
2772,7
2822,8
2823,10
2833,11
2848,9
