Seconds_Since_Start,Score_Difference
52,2
93,0
100,2
172,4
200,2
213,3
227,1
263,3
309,5
330,7
340,4
368,1
422,-1
444,1
466,3
522,5
535,3
582,0
600,2
629,4
660,2
671,4
689,2
718,0
793,3
802,1
833,-1
855,1
870,-2
882,0
909,2
932,0
951,2
1023,-1
1042,2
1084,0
1132,-2
1163,-4
1177,-2
1200,0
1236,3
1293,1
1358,3
1415,1
1532,3
1551,0
1565,2
1586,4
1603,2
1617,4
1639,2
1662,4
1712,1
1756,3
1795,5
1823,7
1829,5
1880,3
1936,1
1957,3
1963,1
2011,3
2026,5
2047,3
2074,0
2098,2
2132,-1
2157,2
2211,4
2226,6
2243,3
2269,1
2287,3
2299,1
2347,3
2372,1
2425,-1
2459,-3
2478,-1
2493,-4
2514,-2
2602,-4
2633,-7
2646,-5
2669,-7
2685,-4
2709,-6
2750,-9
2755,-6
2777,-8
2815,-5
2830,-8
2842,-6
2844,-7
2856,-8
2860,-6
