Seconds_Since_Start,Score_Difference
62,2
146,0
206,-1
235,1
307,-2
346,-4
357,-2
376,-5
389,-2
438,1
451,-2
501,0
552,2
568,0
595,-2
607,-1
635,-3
652,-1
687,1
701,0
720,3
807,1
824,3
837,1
871,-1
883,1
910,-1
945,-3
965,-1
997,1
1016,0
1068,2
1085,-1
1113,-3
1128,0
1143,2
1199,0
1212,2
1218,4
1235,6
1283,4
1306,2
1325,4
1384,2
1438,0
1458,3
1477,1
1531,3
1575,5
1628,7
1684,9
1712,10
1728,8
1768,7
1782,9
1819,7
1833,9
1848,7
1870,4
1889,6
1910,4
1921,6
1936,4
1945,5
1953,2
1964,4
1994,2
2011,4
2053,2
2064,3
2082,6
2086,4
2102,6
2178,3
2205,1
2241,3
2266,1
2277,3
2296,1
2318,3
2342,1
2412,4
2439,2
2451,4
2505,6
2525,4
2563,2
2576,4
2595,2
2626,0
2678,3
2704,6
2720,4
2738,2
2758,5
2792,3
2831,0
3348,-2
3361,0
3389,2
3427,0
3483,-2
3527,0
4096,-3
4153,-1
4181,1
4199,-1
4253,0
4277,2
4318,0
4320,1
