Seconds_Since_Start,Score_Difference
22,2
60,4
81,6
99,4
173,6
191,4
206,7
223,4
251,7
271,5
285,8
304,6
354,4
377,6
421,3
443,1
463,3
477,1
489,4
511,2
534,5
548,2
618,5
635,7
652,5
701,3
730,1
751,3
782,1
795,3
832,1
847,3
893,6
936,8
1034,5
1080,3
1097,5
1119,8
1146,10
1197,8
1219,10
1259,12
1322,10
1361,7
1377,9
1400,7
1439,9
1458,7
1477,9
1486,6
1497,8
1527,10
1545,12
1565,15
1586,17
1599,14
1613,16
1634,18
1651,16
1671,18
1691,16
1716,18
1734,16
1759,18
1784,20
1797,17
1829,20
1867,21
1916,23
1936,21
1958,23
1972,20
2004,22
2061,19
2079,21
2097,18
2109,20
2126,18
2141,16
2240,18
2258,16
2284,13
2337,10
2354,12
2374,9
2395,8
2468,10
2488,8
2504,10
2556,7
2577,9
2596,11
2613,9
2629,11
2651,8
2678,11
2699,9
2727,11
2763,8
2777,10
2799,11
2867,8
