Seconds_Since_Start,Score_Difference
15,2
54,0
75,3
113,5
135,3
154,6
174,8
200,6
226,4
246,1
264,2
292,0
303,3
326,5
348,3
382,5
396,3
407,5
443,3
454,5
482,3
521,5
540,2
559,4
586,2
601,4
662,2
674,4
682,1
719,-2
737,-4
743,-3
758,-5
771,-2
790,-4
819,-1
855,1
879,-1
928,-3
949,-1
990,-4
1005,-1
1041,-4
1062,-1
1088,1
1100,-1
1116,1
1151,3
1191,5
1236,7
1254,10
1267,8
1293,10
1324,9
1363,7
1404,4
1413,6
1437,8
1480,10
1525,13
1574,11
1611,8
1643,6
1709,4
1730,6
1754,4
1770,6
1838,4
1882,6
1923,9
2015,6
2038,8
2090,11
2119,13
2188,15
2212,12
2236,14
2268,16
2291,14
2314,16
2353,19
2396,21
2408,19
2428,22
2478,19
2510,17
2575,19
2585,17
2594,19
2607,18
2625,20
2630,18
2654,15
2717,13
2736,15
2749,13
2778,15
2799,16
2804,14
2816,16
2825,14
2834,17
2841,15
2846,18
2859,15
