Seconds_Since_Start,Score_Difference
18,3
35,0
67,-3
85,-1
98,-3
130,-5
144,-3
192,-1
207,-3
249,-5
262,-3
292,-1
335,-3
345,-1
363,-3
378,-1
397,-3
416,-1
450,1
484,2
498,0
514,2
559,3
584,1
616,4
645,5
702,3
720,1
763,-1
775,-3
790,-1
807,-3
822,0
835,-3
855,-5
866,-3
877,-6
894,-4
925,-2
987,0
1013,2
1038,4
1060,6
1086,8
1109,6
1119,8
1134,6
1147,8
1160,5
1172,7
1220,5
1232,7
1271,5
1300,3
1332,2
1356,0
1386,-2
1394,-4
1458,-6
1513,-4
1557,-6
1572,-4
1589,-6
1656,-3
1678,-5
1696,-3
1731,-1
1757,-3
1784,-1
1867,-3
1880,-1
1919,-3
1942,-2
1964,-4
1987,-5
2026,-2
2072,0
2093,-3
2111,0
2128,-2
2147,0
2189,2
2236,4
2249,2
2273,-1
2291,2
2307,0
2352,2
2413,4
2463,7
2514,9
2540,7
2590,5
2603,7
2613,5
2637,3
2682,1
2699,-1
2708,1
2767,-2
2784,0
2838,-2
2857,-3
2863,-1
2865,-2
2879,-3
