Seconds_Since_Start,Score_Difference
16,-3
45,-6
75,-4
93,-7
128,-5
133,-8
139,-5
152,-7
261,-9
271,-7
282,-9
293,-7
319,-5
346,-3
422,-5
447,-7
463,-9
557,-7
568,-10
616,-12
637,-14
663,-16
695,-14
757,-11
794,-9
809,-11
823,-8
859,-6
870,-8
885,-5
929,-7
995,-5
1030,-3
1051,-5
1067,-3
1091,-5
1106,-2
1128,-4
1141,-2
1164,-1
1193,-3
1212,-6
1271,-4
1287,-6
1307,-4
1374,-6
1377,-4
1397,-1
1407,-3
1439,-6
1456,-3
1474,-5
1524,-3
1551,-1
1565,-3
1592,-1
1615,1
1636,-1
1729,1
1761,3
1775,0
1784,2
1794,0
1811,2
1818,-1
1909,-3
1932,0
2012,2
2035,4
2054,2
2098,4
2138,7
2174,5
2206,3
2312,5
2337,2
2354,3
2374,1
2407,-2
2486,-5
2503,-3
2574,-1
2589,-3
2637,0
2706,2
2746,4
2760,2
2783,0
2825,2
2830,1
2880,3
