Seconds_Since_Start,Score_Difference
129,2
176,5
215,8
248,6
264,9
280,7
338,4
368,7
395,9
416,6
455,7
471,9
481,7
499,5
560,3
596,1
622,3
635,5
651,3
672,5
690,8
711,5
732,7
778,9
787,8
838,11
865,12
879,10
904,12
920,10
945,12
973,10
1016,8
1051,10
1061,7
1086,4
1104,5
1143,7
1161,4
1190,6
1210,5
1218,4
1261,3
1291,0
1351,-2
1362,0
1372,-3
1383,-1
1464,1
1549,-2
1608,-4
1752,-6
1803,-4
1811,-6
1830,-4
1863,-2
1873,-4
1906,-6
1974,-8
1997,-6
2015,-8
2035,-11
2049,-8
2074,-10
2112,-7
2120,-9
2127,-6
2146,-8
2186,-6
2209,-8
2283,-10
2346,-8
2362,-7
2375,-9
2434,-7
2476,-9
2508,-12
2540,-10
2588,-12
2634,-15
2668,-18
2688,-20
2704,-18
2738,-15
2783,-18
2796,-16
2822,-18
2863,-20
2867,-19
