Seconds_Since_Start,Score_Difference
32,2
66,4
80,6
103,4
138,7
163,4
283,6
295,4
325,2
377,1
382,5
404,3
427,0
472,-1
513,1
539,4
593,6
606,4
650,7
716,5
736,7
756,5
803,2
828,5
884,7
908,5
956,3
969,5
1081,3
1110,1
1136,-2
1203,0
1239,3
1267,6
1296,8
1316,6
1330,8
1342,6
1366,9
1382,7
1390,9
1400,7
1432,5
1452,8
1516,11
1533,10
1552,14
1585,12
1602,10
1613,13
1638,15
1660,18
1682,16
1695,19
1740,21
1762,19
1783,16
1817,19
1846,21
1875,23
1911,25
1928,22
2029,20
2058,18
2086,17
2099,19
2122,22
2183,25
2245,22
2256,24
2276,21
2294,24
2311,22
2337,20
2376,17
2413,15
2427,17
2438,15
2474,17
2494,16
2510,18
2518,16
2555,14
2578,16
2594,13
2617,16
2631,13
2657,16
2789,14
2800,16
2842,14
2862,13
2873,11
