Seconds_Since_Start,Score_Difference
17,-2
38,-4
57,-2
130,-4
140,-2
153,-5
167,-2
183,-4
246,-1
257,-3
286,-1
300,2
311,-1
320,0
347,2
362,0
380,3
409,5
418,3
446,0
461,2
471,-1
488,1
504,-1
513,2
552,4
623,2
641,4
657,2
691,-1
709,1
718,-2
787,-5
808,-4
847,-2
859,-4
911,-3
920,-5
952,-7
971,-4
1003,-6
1088,-9
1102,-7
1122,-9
1136,-6
1149,-9
1167,-6
1202,-4
1223,-7
1240,-5
1251,-6
1270,-4
1304,-2
1315,-5
1351,-3
1365,-5
1378,-4
1393,-6
1408,-4
1424,-6
1440,-3
1461,-1
1488,2
1510,0
1539,-2
1549,-4
1584,-2
1600,-5
1616,-7
1638,-9
1679,-11
1747,-12
1770,-10
1792,-13
1810,-11
1821,-13
1850,-16
1868,-14
1891,-10
1899,-12
1943,-9
1969,-11
1984,-8
2006,-10
2053,-12
2091,-10
2140,-12
2194,-10
2204,-11
2237,-9
2243,-12
2270,-14
2299,-16
2314,-13
2329,-15
2375,-12
2391,-14
2393,-13
2413,-16
2435,-14
2447,-16
2466,-14
2475,-16
2495,-18
2518,-16
2558,-14
2591,-11
2611,-13
2625,-11
2636,-13
2666,-14
2681,-12
2701,-14
2710,-11
2749,-10
2756,-13
2766,-11
2787,-13
2795,-10
2815,-7
2828,-10
2862,-12
