Seconds_Since_Start,Score_Difference
48,-3
70,-1
102,-3
159,-6
183,-9
194,-6
213,-9
303,-7
339,-9
371,-12
391,-10
406,-13
427,-10
444,-12
491,-14
507,-11
546,-13
569,-10
603,-8
660,-6
689,-9
735,-7
756,-5
804,-7
928,-9
982,-6
1020,-3
1042,0
1104,2
1125,4
1147,1
1268,-1
1288,-4
1318,-6
1340,-4
1362,-2
1389,0
1405,-3
1416,0
1438,-3
1548,-1
1564,-3
1584,-1
1626,1
1638,-2
1672,-4
1713,-2
1723,-4
1808,-7
1831,-5
1850,-7
1941,-9
1956,-6
1972,-8
1993,-6
2032,-4
2058,-6
2082,-4
2106,-6
2122,-3
2139,-1
2229,-3
2245,0
2305,3
2331,1
2341,3
2366,0
2402,-3
2459,-5
2529,-7
2570,-5
2591,-7
2627,-10
2688,-13
2704,-11
2722,-14
2740,-11
2765,-9
2769,-11
2781,-8
2784,-10
2816,-13
2842,-11
