Seconds_Since_Start,Score_Difference
13,2
29,0
51,2
77,5
170,3
214,5
235,3
288,5
300,3
370,1
383,3
411,1
458,2
472,0
493,-2
547,0
563,-1
575,1
600,4
622,2
683,0
733,-3
775,-5
812,-8
823,-5
847,-3
914,-5
968,-7
984,-10
1139,-12
1162,-14
1189,-17
1235,-15
1248,-17
1255,-14
1276,-13
1300,-14
1325,-17
1354,-20
1385,-18
1394,-20
1403,-18
1495,-21
1519,-19
1532,-22
1556,-24
1622,-22
1642,-24
1657,-22
1716,-19
1746,-21
1761,-18
1772,-20
1826,-17
1861,-20
1908,-23
1932,-21
1956,-19
2029,-21
2052,-24
2078,-26
2104,-23
2111,-26
2128,-23
2144,-25
2178,-27
2268,-29
2285,-26
2297,-28
2307,-26
2331,-23
2365,-21
2389,-23
2408,-20
2436,-17
2462,-19
2484,-17
2526,-15
2546,-17
2595,-15
2621,-17
2644,-15
2676,-14
2703,-11
2729,-13
2772,-15
2778,-13
2788,-15
2802,-18
2812,-16
2842,-14
2856,-17
2870,-15
