Seconds_Since_Start,Score_Difference
19,-2
60,-5
78,-2
93,-5
119,-3
144,0
170,2
182,0
201,2
244,5
255,3
266,5
282,3
298,5
316,2
347,-1
380,-4
397,-2
420,-5
445,-3
475,-6
513,-8
557,-6
577,-3
621,-1
652,1
677,-1
732,1
819,2
868,4
888,2
947,4
968,6
996,9
1009,7
1029,9
1050,7
1098,9
1113,6
1128,8
1148,9
1158,6
1173,9
1217,7
1238,10
1265,12
1291,14
1308,11
1326,14
1373,16
1387,14
1407,17
1412,14
1479,17
1502,15
1513,18
1539,15
1555,17
1575,19
1589,18
1636,21
1656,18
1681,16
1719,13
1735,15
1817,12
1837,14
1850,11
1881,9
1918,7
1950,9
1972,11
2017,9
2036,10
2050,8
2064,11
2093,13
2111,10
2141,12
2171,10
2202,7
2222,9
2270,7
2278,9
2327,6
2350,4
2403,7
2416,4
2443,7
2464,9
2487,7
2502,10
2511,7
2547,4
2575,2
2609,0
2673,-2
2714,-4
2731,-1
2740,-3
2757,-1
2834,-3
