Seconds_Since_Start,Score_Difference
80,2
107,0
122,2
196,0
243,-2
266,-5
291,-7
328,-5
364,-3
390,-1
405,-4
418,-2
435,-4
485,-7
524,-10
551,-12
589,-13
594,-15
656,-14
669,-16
683,-14
740,-12
768,-14
806,-17
835,-18
850,-21
865,-19
878,-21
896,-19
918,-22
934,-20
953,-22
985,-24
1002,-22
1034,-20
1058,-21
1107,-19
1154,-21
1172,-19
1176,-20
1193,-17
1217,-19
1225,-16
1260,-14
1306,-12
1321,-10
1342,-12
1354,-10
1365,-13
1384,-10
1439,-11
1502,-8
1525,-5
1541,-8
1600,-6
1621,-8
1635,-6
1676,-9
1705,-11
1727,-8
1753,-10
1769,-7
1822,-9
1835,-7
1856,-9
1916,-12
1930,-11
1956,-9
1979,-7
1992,-9
2011,-7
2054,-10
2061,-8
2073,-10
2122,-13
2142,-12
2178,-14
2196,-12
2214,-15
2228,-13
2249,-15
2283,-13
2381,-10
2453,-8
2477,-10
2545,-12
2593,-10
2638,-8
2659,-10
2672,-8
2712,-7
2732,-9
2744,-7
2759,-5
2791,-3
2810,-6
2815,-4
2862,-6
2879,-7
