Seconds_Since_Start,Score_Difference
23,-3
60,-6
73,-4
106,-2
118,-4
152,-2
199,-4
211,-2
263,-4
301,-5
320,-3
383,0
406,-2
426,0
441,-3
454,-1
483,-3
516,-5
565,-3
584,-5
604,-7
650,-9
665,-7
745,-5
775,-2
793,-4
821,-6
870,-8
888,-10
925,-12
943,-11
954,-13
986,-11
1007,-14
1055,-13
1065,-11
1098,-13
1133,-11
1151,-13
1176,-10
1187,-11
1212,-13
1223,-11
1325,-9
1351,-12
1381,-9
1434,-11
1460,-9
1478,-11
1521,-9
1538,-11
1563,-13
1603,-10
1621,-13
1635,-10
1703,-12
1748,-15
1873,-13
1931,-16
2007,-20
2112,-18
2178,-20
2202,-18
2242,-15
2266,-18
2287,-16
2326,-19
2334,-16
2366,-14
2444,-16
2503,-19
2553,-17
2626,-20
2646,-18
2675,-17
2712,-15
2732,-17
2765,-20
2786,-18
2850,-20
