Seconds_Since_Start,Score_Difference
24,-2
53,-4
68,-2
103,-4
136,-6
158,-9
218,-7
257,-5
278,-7
301,-9
310,-7
329,-9
369,-11
389,-13
427,-14
455,-12
472,-14
489,-12
516,-10
533,-12
600,-14
626,-16
659,-18
738,-16
761,-18
805,-16
831,-18
888,-16
904,-18
929,-16
966,-14
989,-17
1004,-16
1011,-14
1089,-16
1117,-18
1138,-16
1168,-13
1196,-11
1224,-13
1236,-10
1318,-12
1347,-9
1369,-11
1511,-9
1536,-11
1556,-9
1569,-11
1580,-9
1605,-11
1698,-9
1718,-10
1743,-12
1758,-9
1779,-11
1797,-8
1852,-6
1896,-4
1918,-2
1945,-4
1953,-3
1966,-5
1985,-7
2033,-4
2051,-6
2082,-9
2094,-7
2150,-10
2160,-8
2175,-10
2224,-12
2260,-15
2280,-17
2360,-15
2396,-18
2412,-20
2430,-18
2450,-20
2470,-22
2496,-24
2523,-26
2558,-28
2597,-30
2614,-27
2634,-29
2681,-27
2704,-29
2756,-26
2773,-28
2785,-26
2802,-28
2847,-31
2853,-28
