Seconds_Since_Start,Score_Difference
17,2
41,4
75,6
87,4
106,6
122,4
148,2
172,5
217,3
237,6
261,4
297,2
339,0
374,2
458,0
482,-2
528,0
553,2
577,4
591,2
608,3
620,2
638,4
650,1
664,3
669,0
685,2
701,4
716,1
757,-2
799,0
825,-2
837,1
885,3
903,1
932,0
971,-2
995,-5
1007,-3
1040,-5
1057,-7
1091,-5
1118,-2
1141,-4
1142,-2
1181,-4
1219,-7
1241,-9
1256,-6
1269,-4
1292,-7
1311,-4
1337,-6
1354,-4
1365,-6
1374,-3
1414,-1
1507,-3
1519,-1
1540,-4
1555,-1
1576,-3
1586,-1
1596,-3
1660,-5
1673,-2
1711,1
1736,-1
1766,1
1813,-2
1859,-5
1902,-4
1935,-6
1952,-4
1980,-2
2021,-4
2044,-2
2156,-5
2230,-7
2283,-9
2329,-11
2342,-9
2362,-11
2376,-9
2395,-12
2407,-9
2418,-11
2438,-12
2481,-10
2496,-13
2512,-10
2536,-7
2560,-9
2576,-7
2587,-9
2612,-11
2629,-9
2646,-11
2657,-10
2693,-7
2737,-4
2762,-2
2784,-5
2801,-3
2817,-1
2845,1
2858,3
2870,1
2871,3
2872,0
3354,2
3371,0
3383,2
3402,0
3435,2
3450,1
3495,2
3587,4
3593,5
3600,3
