Seconds_Since_Start,Score_Difference
65,2
110,4
127,2
166,5
236,3
277,0
296,2
309,0
340,-2
385,1
447,-1
475,1
497,-1
579,2
609,4
624,2
652,1
666,-1
680,1
694,-1
735,1
771,-1
790,1
814,0
827,-2
854,0
899,3
940,5
958,3
985,5
1074,3
1100,5
1143,3
1180,1
1252,3
1272,1
1337,-1
1402,-3
1440,-5
1486,-8
1548,-7
1574,-8
1602,-11
1647,-9
1690,-10
1774,-12
1829,-9
1869,-11
1907,-13
1916,-12
1932,-14
1981,-12
2003,-13
2043,-11
2072,-9
2090,-11
2122,-13
2135,-11
2160,-14
2172,-16
2189,-14
2222,-12
2256,-10
2294,-8
2358,-10
2378,-8
2398,-9
2477,-7
2510,-5
2560,-3
2605,-5
2618,-3
2636,-5
2662,-7
2750,-9
2776,-7
2794,-9
2814,-11
2820,-8
2823,-9
2830,-7
2835,-8
2841,-6
2843,-8
2875,-6
