Seconds_Since_Start,Score_Difference
78,-1
113,1
168,-1
183,2
245,4
268,1
280,3
298,1
334,-1
370,-3
396,0
474,-3
504,-5
509,-7
524,-5
588,-2
618,0
655,1
692,3
736,1
821,3
836,1
888,3
934,5
976,2
1001,4
1040,6
1063,4
1072,7
1094,5
1124,7
1146,9
1166,7
1202,5
1228,7
1245,5
1268,7
1292,5
1302,7
1336,4
1407,1
1430,3
1435,1
1467,-2
1484,1
1502,-1
1553,1
1575,-1
1629,-3
1697,-6
1723,-9
1751,-7
1773,-10
1797,-8
1856,-10
1878,-8
1899,-6
1917,-8
1985,-6
2135,-9
2224,-7
2241,-10
2250,-8
2266,-10
2284,-8
2312,-10
2323,-8
2383,-6
2427,-3
2445,-6
2471,-8
2519,-10
2551,-12
2611,-9
2643,-6
2664,-7
2678,-5
2711,-3
2726,-5
2741,-3
2791,-5
2801,-3
2817,-5
2851,-7
2857,-5
2862,-6
