Seconds_Since_Start,Score_Difference
23,-2
102,0
123,2
143,0
194,-2
263,-4
291,-2
307,0
332,2
350,-1
364,-3
387,-1
406,-3
418,0
438,-2
450,0
463,-1
487,1
527,3
536,0
554,2
568,0
589,3
637,0
660,-2
668,-1
687,-3
736,-1
777,2
803,0
828,2
842,-1
864,-3
934,-4
954,-2
979,0
1018,-2
1033,0
1043,-2
1077,-4
1098,-2
1135,0
1149,-2
1216,-5
1240,-3
1309,-1
1324,-3
1355,-5
1433,-2
1485,1
1503,-1
1518,0
1522,2
1533,0
1564,-2
1586,0
1602,-3
1638,-6
1675,-8
1691,-7
1716,-9
1779,-7
1840,-5
1914,-7
1945,-9
2020,-11
2037,-8
2068,-6
2083,-8
2105,-6
2172,-9
2209,-11
2230,-9
2242,-12
2263,-10
2278,-12
2313,-14
2321,-16
2377,-18
2398,-16
2420,-13
2444,-11
2479,-9
2488,-10
2511,-8
2530,-6
2570,-3
2594,-5
2612,-3
2651,-1
2689,2
2704,0
2719,3
2731,0
2868,-2
2878,-4
