Seconds_Since_Start,Score_Difference
58,2
93,5
125,7
142,4
172,6
179,4
203,6
216,3
236,5
268,7
287,5
339,7
362,4
391,6
409,4
422,6
462,4
491,6
500,4
535,1
541,3
552,1
588,0
619,3
638,2
658,-1
684,-4
720,-1
770,-4
787,-2
798,-4
807,-6
858,-4
898,-6
917,-7
951,-9
973,-7
1042,-10
1077,-8
1112,-11
1141,-8
1182,-11
1207,-13
1222,-14
1247,-15
1275,-13
1284,-15
1301,-14
1321,-12
1342,-10
1357,-12
1370,-10
1395,-8
1404,-9
1413,-11
1482,-8
1509,-7
1520,-10
1538,-7
1553,-9
1570,-7
1617,-5
1632,-7
1650,-9
1661,-7
1693,-10
1710,-8
1731,-6
1744,-8
1775,-6
1815,-9
1847,-7
1897,-6
1918,-8
1946,-11
1980,-13
2016,-10
2061,-8
2124,-10
2135,-7
2179,-5
2278,-7
2293,-5
2310,-7
2328,-5
2344,-7
2361,-5
2401,-7
2431,-9
2546,-7
2559,-10
2574,-8
2625,-6
2637,-8
2677,-6
2716,-3
2728,-5
2765,-8
2794,-11
2808,-13
2825,-11
