Seconds_Since_Start,Score_Difference
22,-2
48,-5
77,-7
113,-5
165,-8
229,-7
250,-9
260,-6
284,-3
313,-6
341,-8
381,-11
418,-13
441,-15
450,-12
463,-15
479,-13
542,-11
582,-10
583,-7
607,-5
653,-6
665,-8
678,-7
792,-5
820,-7
884,-5
901,-7
932,-9
998,-7
1095,-5
1111,-7
1118,-4
1150,-6
1166,-4
1186,-2
1277,0
1304,2
1321,0
1331,2
1359,0
1372,2
1383,0
1404,2
1512,-1
1548,2
1608,5
1621,2
1637,5
1692,3
1715,1
1720,2
1736,0
1762,3
1784,0
1810,-2
1853,0
1874,3
1926,0
1941,2
1959,0
1968,2
2005,5
2064,7
2093,10
2134,12
2180,9
2198,11
2224,8
2260,7
2278,10
2291,7
2312,9
2328,7
2351,5
2380,3
2458,1
2514,-2
2526,0
2566,-1
2577,1
2691,3
2711,1
2736,4
2748,3
2770,5
2798,8
