Seconds_Since_Start,Score_Difference
40,2
60,0
87,-2
111,-4
131,-2
146,-4
220,-6
265,-4
281,-6
296,-4
322,-2
360,-1
378,-3
416,0
442,-3
459,-1
480,-3
527,-5
551,-3
568,-5
582,-3
604,-6
633,-8
655,-5
660,-7
675,-5
697,-7
765,-5
777,-7
796,-5
811,-7
836,-5
862,-3
883,-5
907,-7
972,-6
986,-8
1001,-6
1017,-5
1031,-7
1056,-5
1063,-7
1084,-9
1110,-11
1167,-9
1215,-11
1229,-14
1243,-13
1265,-11
1279,-13
1301,-15
1312,-14
1338,-16
1354,-14
1373,-16
1424,-19
1440,-17
1473,-15
1496,-18
1509,-16
1524,-19
1559,-22
1607,-24
1659,-27
1706,-25
1751,-28
1802,-30
1830,-28
1854,-31
1872,-29
1887,-32
1929,-34
1944,-32
1963,-34
1973,-32
1996,-34
2011,-32
2082,-33
2127,-36
2150,-33
2180,-31
2207,-29
2233,-32
2267,-30
2291,-32
2318,-31
2326,-29
2363,-32
2379,-30
2400,-32
2450,-30
2484,-28
2509,-26
2525,-23
2543,-25
2552,-23
2569,-26
2575,-23
2592,-25
2622,-28
2662,-30
2709,-28
2724,-26
2739,-29
2747,-26
2764,-28
2781,-26
2804,-28
2839,-26
