Seconds_Since_Start,Score_Difference
23,-3
48,-6
97,-4
108,-6
149,-9
169,-6
181,-9
209,-12
234,-14
245,-11
292,-9
309,-11
319,-9
334,-12
377,-10
396,-12
429,-14
445,-12
469,-9
492,-7
511,-5
534,-7
598,-5
616,-3
632,-5
660,-7
692,-9
714,-7
736,-5
780,-3
796,-5
832,-3
858,0
904,2
913,0
923,3
938,0
949,2
966,0
974,2
1009,5
1026,3
1037,5
1085,7
1112,9
1149,6
1188,4
1226,2
1275,-1
1290,1
1303,-1
1354,1
1366,-2
1484,0
1530,-2
1555,-3
1566,-1
1578,-4
1594,-7
1643,-5
1667,-2
1683,-4
1694,-2
1714,1
1732,3
1753,1
1761,3
1792,2
1810,4
1875,2
1891,4
1917,2
1960,4
1973,2
1984,4
2010,6
2030,3
2056,5
2074,3
2097,0
2108,2
2130,0
2146,2
2157,0
2176,-2
2189,-1
2197,-3
2216,-1
2241,2
2269,4
2282,2
2296,5
2313,2
2374,4
2455,7
2466,5
2482,7
2509,4
2556,2
2587,-1
2601,1
2609,-1
2666,-4
2679,-2
2746,-4
2757,-2
2769,-4
2800,-2
2829,-4
2859,-6
2863,-4
2866,-6
2874,-4
2875,-5
