Seconds_Since_Start,Score_Difference
33,-3
48,0
61,-3
156,0
217,2
241,0
262,2
286,0
310,-3
340,-6
374,-4
392,-7
413,-5
431,-7
464,-9
478,-7
535,-9
549,-7
570,-9
586,-8
616,-6
703,-4
762,-1
781,-3
808,-1
828,-3
858,-1
874,1
900,-1
922,-3
945,-5
959,-2
1007,0
1040,2
1080,0
1093,2
1112,-1
1146,-3
1171,-1
1193,-3
1219,0
1256,2
1269,0
1283,2
1318,4
1350,6
1398,4
1409,6
1438,8
1478,11
1504,9
1547,7
1588,4
1624,2
1646,4
1686,6
1704,3
1721,5
1772,3
1795,5
1828,4
1841,6
1865,9
1956,11
1990,9
2025,11
2046,9
2074,7
2101,5
2228,4
2243,6
2262,4
2277,6
2297,8
2329,10
2423,8
2470,6
2518,7
2548,10
2573,8
2594,10
2665,13
2751,11
2795,8
2840,5
2860,7
2874,8
2879,6
