Seconds_Since_Start,Score_Difference
17,2
39,-1
62,-3
85,-5
115,-3
140,-5
171,-7
217,-5
233,-7
269,-4
300,-6
402,-8
440,-11
479,-8
508,-5
524,-7
574,-9
613,-12
638,-10
657,-12
675,-10
688,-8
733,-6
760,-4
792,-1
860,1
893,-1
907,-2
942,-4
975,-6
1026,-8
1040,-5
1059,-8
1139,-10
1180,-13
1205,-11
1232,-13
1260,-15
1283,-17
1305,-15
1331,-17
1373,-14
1397,-10
1450,-8
1484,-7
1505,-9
1536,-11
1592,-13
1623,-15
1659,-17
1678,-14
1730,-17
1762,-20
1868,-23
1906,-25
1918,-23
1932,-26
1951,-25
1968,-27
1998,-29
2032,-26
2051,-28
2094,-31
2203,-33
2296,-35
2316,-33
2346,-31
2392,-34
2446,-33
2473,-31
2502,-29
2558,-27
2568,-30
2590,-29
2640,-31
2681,-28
2726,-30
2740,-28
2771,-31
2811,-33
2825,-31
