Seconds_Since_Start,Score_Difference
21,2
60,-1
110,1
165,-1
203,2
221,0
257,-2
265,0
285,-2
302,0
335,2
368,4
382,2
407,4
431,2
489,4
514,6
528,4
549,6
580,9
604,11
635,13
678,11
697,14
719,12
733,11
769,13
788,11
832,8
871,10
904,12
919,9
995,11
1009,8
1042,6
1072,9
1091,7
1108,10
1143,7
1166,8
1193,10
1209,8
1224,11
1234,12
1250,10
1275,12
1288,10
1309,11
1344,13
1395,16
1407,13
1467,10
1492,7
1516,10
1534,9
1578,12
1613,11
1682,10
1700,12
1708,10
1729,13
1821,10
1851,12
1859,10
1882,12
1920,15
1957,18
1998,20
2051,22
2129,25
2146,23
2174,25
2244,23
2267,25
2303,23
2412,24
2443,26
2475,29
2578,32
2591,30
2712,33
2768,36
2776,34
2800,33
2814,35
2828,33
2863,30
