Seconds_Since_Start,Score_Difference
19,-3
38,-1
82,-4
95,-1
111,-3
171,-1
186,-3
218,-2
242,0
274,2
285,-1
315,1
363,-2
377,0
414,-1
431,1
476,3
487,0
521,2
541,0
556,2
574,0
589,2
632,5
651,3
664,6
698,8
739,10
821,12
859,15
898,12
907,13
913,14
944,16
962,17
1061,19
1088,21
1109,19
1121,22
1184,20
1203,18
1229,15
1257,17
1269,14
1293,16
1328,18
1355,20
1392,22
1458,24
1478,26
1501,24
1521,26
1546,28
1569,27
1592,29
1602,27
1636,25
1671,27
1784,29
1830,27
1858,25
1870,27
1897,29
1909,26
1959,28
1981,30
1994,28
2009,31
2075,33
2091,31
2135,29
2184,32
2199,29
2215,32
2243,34
2315,36
2369,38
2380,40
2415,37
2452,34
2522,32
2559,30
2584,33
2600,30
2686,27
2738,30
2779,32
2829,34
