Seconds_Since_Start,Score_Difference
101,2
131,-1
167,-3
207,-1
245,-4
261,-2
286,-4
301,-1
327,2
341,-1
365,-3
389,-1
405,-4
418,-1
449,1
479,3
511,5
581,8
712,10
815,12
844,14
870,16
909,14
927,16
943,14
957,16
971,14
1011,11
1046,10
1119,8
1175,5
1199,8
1238,10
1325,12
1380,14
1391,11
1404,14
1408,13
1493,11
1527,13
1622,11
1680,8
1698,10
1737,13
1770,11
1792,13
1803,10
1820,13
1852,16
1883,19
1899,17
1916,18
1930,16
1946,18
1963,16
2021,18
2054,21
2077,19
2092,22
2156,25
2160,23
2203,25
2211,22
2229,24
2251,21
2300,18
2321,20
2361,22
2381,24
2392,21
2421,19
2449,17
2463,19
2484,17
2506,20
2558,17
2599,19
2616,17
2656,15
2675,17
2719,15
2785,14
2809,16
2819,14
2856,15
2859,12
