Seconds_Since_Start,Score_Difference
51,-2
73,-5
132,-7
190,-9
226,-7
233,-9
249,-6
272,-4
283,-7
326,-10
340,-7
361,-5
383,-7
445,-5
454,-8
465,-5
540,-2
562,-4
590,-7
601,-4
628,-3
644,-5
677,-2
690,-5
707,-2
754,-4
773,-1
827,-3
840,0
869,-2
890,0
899,-1
929,-4
948,-2
973,0
997,2
1012,0
1034,2
1058,-1
1069,1
1167,4
1251,2
1282,-1
1347,-4
1387,-7
1409,-5
1440,-3
1471,-6
1488,-3
1507,-1
1514,-3
1525,-1
1540,-4
1554,-2
1575,-5
1594,-3
1618,-5
1663,-3
1672,-6
1684,-4
1711,-6
1734,-4
1750,-7
1766,-8
1789,-10
1804,-13
1816,-11
1852,-9
1859,-12
1873,-9
1887,-11
1898,-9
1928,-7
1954,-10
1970,-9
1976,-12
2025,-10
2077,-11
2105,-8
2126,-11
2158,-9
2196,-11
2220,-13
2228,-12
2269,-14
2305,-16
2315,-14
2331,-16
2360,-15
2371,-18
2380,-17
2402,-15
2445,-17
2461,-15
2478,-12
2514,-14
2553,-12
2569,-14
2577,-12
2605,-10
2629,-13
2647,-10
2684,-8
2711,-10
2736,-8
2763,-10
2808,-7
2830,-10
2876,-7
