Seconds_Since_Start,Score_Difference
70,2
86,0
97,2
128,1
144,-1
151,1
183,3
204,0
217,2
243,4
263,2
279,4
294,1
312,3
348,2
376,0
399,-2
473,0
502,-2
527,-4
535,-2
561,1
580,-2
624,1
638,-1
656,1
677,-1
688,2
695,0
719,2
742,5
757,3
826,6
868,4
903,7
919,5
933,8
948,6
966,9
981,7
1002,5
1075,3
1092,6
1136,8
1173,6
1217,8
1232,6
1256,4
1280,2
1297,6
1315,4
1356,1
1367,4
1387,1
1399,2
1415,-1
1435,1
1508,-2
1552,-4
1643,-1
1717,1
1743,-1
1785,1
1823,3
1846,1
1862,3
1884,1
1975,-1
1995,-3
2094,-4
2105,-2
2160,1
2185,3
2212,1
2262,3
2346,5
2360,3
2429,1
2472,-1
2507,-3
2526,-1
2572,-3
2599,-5
2626,-3
2654,-5
2677,-3
2714,-1
2807,0
2853,2
2863,4
2866,2
2879,0
3367,-2
3399,-3
3437,-1
3520,-2
3561,-3
3577,-4
3585,-6
