Seconds_Since_Start,Score_Difference
65,3
76,1
94,4
111,2
143,0
176,2
213,0
246,3
256,0
270,2
285,0
296,3
312,1
330,3
340,1
365,-1
388,-3
411,-6
427,-4
441,-6
464,-4
477,-6
484,-4
518,-2
570,0
607,3
680,1
786,4
838,2
859,0
878,2
899,4
912,2
936,0
991,-3
1008,0
1050,3
1066,0
1106,-2
1122,-4
1177,-2
1226,-4
1248,-2
1286,-4
1302,-1
1326,2
1371,0
1394,-3
1440,-1
1458,0
1509,-2
1552,-3
1609,-6
1624,-5
1636,-7
1656,-9
1702,-6
1733,-3
1762,-5
1774,-2
1806,0
1819,-2
1885,-4
1910,-1
1935,-4
1956,-6
1990,-8
2006,-5
2045,-8
2057,-7
2068,-4
2085,-7
2100,-5
2114,-4
2129,-1
2160,0
2187,1
2217,-1
2225,-4
2266,-6
2291,-7
2322,-8
2345,-5
2361,-7
2398,-9
2426,-10
2457,-13
2479,-15
2497,-13
2511,-14
2524,-11
2599,-14
2617,-12
2638,-14
2648,-12
2676,-10
2703,-12
2745,-15
2752,-13
2774,-15
2780,-12
2828,-9
2851,-11
2855,-7
2866,-9
