Seconds_Since_Start,Score_Difference
24,-2
58,-4
77,-2
112,1
157,4
173,1
198,-2
215,0
240,-2
258,-3
273,-1
318,1
333,-1
402,1
422,-2
464,0
472,-3
500,-1
520,-4
603,-7
653,-5
666,-8
685,-6
700,-9
718,-7
763,-5
780,-3
804,0
830,2
849,0
924,2
932,0
981,-3
1001,-1
1021,-4
1038,-1
1074,2
1107,5
1132,8
1142,6
1153,9
1181,12
1227,10
1245,12
1262,10
1277,12
1306,14
1314,12
1334,14
1355,11
1387,9
1410,11
1414,9
1455,11
1480,13
1518,11
1545,14
1551,12
1578,9
1622,6
1655,5
1686,7
1697,10
1748,12
1768,9
1814,7
1850,5
1879,3
1944,1
1963,3
2029,0
2074,3
2092,1
2115,-2
2148,-4
2171,-6
2192,-3
2206,-5
2228,-3
2248,-1
2265,2
2283,-1
2372,1
2393,-2
2466,1
2480,-1
2505,-3
2526,-5
2551,-6
2576,-3
2599,-4
2621,-2
2633,-4
2673,-5
2686,-4
2737,-6
2767,-9
2831,-6
2860,-4
2865,-5
