Seconds_Since_Start,Score_Difference
21,-2
48,0
65,-3
80,-1
98,-4
112,-2
141,0
160,3
171,1
196,-2
215,0
235,-3
309,-1
334,-3
371,0
388,-3
433,-1
441,-3
458,-1
557,1
587,3
604,0
659,-1
685,-3
716,-6
763,-3
805,-1
828,2
850,5
876,6
918,8
935,6
949,9
969,11
1018,9
1034,11
1101,9
1117,12
1129,10
1148,13
1164,11
1184,13
1211,15
1231,17
1265,19
1291,17
1334,15
1366,13
1387,10
1400,12
1414,10
1482,13
1498,11
1517,14
1549,11
1572,13
1624,14
1636,12
1656,14
1681,11
1696,13
1722,11
1809,14
1828,12
1842,14
1862,11
1890,9
1908,12
1926,10
1941,13
1961,15
2000,16
2018,13
2054,10
2131,13
2152,10
2158,12
2183,14
2199,12
2219,14
2238,11
2270,8
2297,6
2349,4
2356,2
2392,0
2416,3
2440,1
2494,-2
2513,-1
2534,1
2543,-2
2565,-3
2618,-5
2652,-7
2669,-4
2685,-7
2716,-9
2750,-11
2780,-14
2845,-15
