Seconds_Since_Start,Score_Difference
47,-3
86,0
146,-2
159,1
176,3
200,5
212,3
272,5
285,3
309,5
321,4
330,7
344,5
360,7
385,9
416,12
440,10
451,12
513,14
526,12
538,14
549,12
571,9
592,11
602,8
646,6
655,8
680,10
694,9
761,6
776,9
794,6
818,5
868,7
907,9
934,11
949,9
962,11
984,13
1069,15
1101,18
1126,20
1149,18
1168,20
1180,17
1201,15
1279,13
1337,15
1355,12
1385,10
1436,12
1506,9
1526,12
1551,14
1576,11
1666,13
1684,11
1724,9
1775,12
1793,9
1811,11
1856,9
1876,11
1896,10
1913,12
1941,15
1978,17
2023,14
2063,17
2080,16
2105,14
2120,17
2158,19
2226,21
2246,18
2281,16
2292,19
2310,18
2370,20
2441,18
2505,20
2542,22
2569,24
2609,25
2687,27
2723,25
2780,27
2790,25
2799,27
2819,25
2827,23
2846,20
