Seconds_Since_Start,Score_Difference
63,2
77,0
92,2
132,-1
154,2
170,0
197,2
216,0
260,-2
278,0
294,-2
301,0
317,2
369,0
384,-1
399,1
417,-1
431,2
446,0
456,2
513,5
543,7
557,5
647,7
661,5
746,7
778,5
814,3
834,5
848,2
878,0
920,-2
948,0
1000,-2
1026,-4
1097,-6
1112,-4
1130,-6
1150,-4
1207,-1
1258,-3
1266,-1
1271,-3
1283,-1
1293,-3
1327,-1
1339,-3
1389,-6
1404,-8
1414,-9
1428,-11
1439,-9
1463,-7
1477,-9
1531,-11
1552,-9
1573,-7
1599,-4
1613,-6
1629,-4
1675,-6
1689,-4
1721,-1
1744,-3
1759,-2
1769,-4
1807,-6
1828,-3
1868,-1
1892,2
1946,0
1972,2
2023,4
2082,3
2101,1
2120,-1
2129,2
2155,3
2201,1
2235,-1
2283,0
2303,-2
2314,1
2346,-1
2381,2
2527,0
2568,-2
2584,0
2598,-1
2647,1
2677,3
2691,1
2707,3
2729,0
2743,2
2790,5
2801,3
2812,5
2825,7
2832,5
2861,3
2866,5
2876,5
