Seconds_Since_Start,Score_Difference
34,-3
81,-6
95,-4
114,-6
148,-8
164,-5
183,-7
252,-5
301,-7
326,-9
368,-6
393,-8
497,-7
520,-9
567,-11
652,-13
689,-11
740,-13
759,-10
784,-8
896,-10
930,-12
968,-10
991,-13
1012,-15
1101,-13
1192,-11
1227,-9
1262,-7
1290,-5
1311,-7
1331,-5
1356,-3
1385,-1
1430,-3
1456,-5
1501,-3
1535,-5
1579,-6
1592,-3
1605,-5
1646,-7
1665,-5
1687,-7
1703,-5
1774,-7
1838,-9
1845,-7
1861,-10
1884,-7
1924,-9
1950,-6
2042,-7
2053,-5
2076,-8
2107,-6
2172,-4
2189,-6
2205,-4
2219,-6
2254,-9
2289,-11
2304,-9
2341,-11
2389,-13
2437,-15
2501,-17
2522,-15
2550,-18
2565,-16
2597,-14
2620,-16
2655,-19
2683,-17
2740,-15
2756,-17
2762,-15
2769,-17
2792,-18
2824,-16
2841,-14
