Seconds_Since_Start,Score_Difference
20,-2
37,-4
47,-1
95,1
129,-1
153,1
215,-1
221,1
286,-2
317,-4
354,-7
413,-5
469,-3
482,-6
528,-8
538,-7
552,-9
589,-7
623,-5
635,-7
648,-6
675,-8
687,-5
706,-8
733,-5
748,-7
757,-5
804,-7
817,-5
856,-3
896,-5
941,-2
990,0
1010,3
1025,1
1039,3
1079,0
1117,2
1225,4
1235,2
1262,5
1275,2
1291,4
1302,1
1322,3
1363,1
1379,3
1397,5
1440,7
1492,9
1506,7
1533,10
1548,7
1590,5
1682,7
1742,5
1765,3
1783,1
1799,4
1813,2
1837,4
1853,2
1865,4
1879,1
1910,-1
1984,1
2006,-1
2024,2
2046,4
2084,6
2097,3
2122,1
2130,3
2181,1
2231,3
2246,1
2306,3
2374,1
2427,4
2460,6
2476,4
2500,2
2535,0
2562,-3
2577,-2
2598,0
2614,-1
2628,-3
2648,-1
2671,1
2690,-1
2717,1
2767,-1
2787,2
2800,0
2823,3
2833,2
2851,4
2870,6
2871,8
2874,5
