Seconds_Since_Start,Score_Difference
23,-2
37,0
63,2
77,0
135,-1
158,1
178,3
210,5
227,3
270,1
302,4
315,2
348,4
370,2
397,0
424,-2
483,-4
497,-2
511,-4
522,-2
530,-4
575,-6
596,-4
606,-6
613,-3
658,-5
672,-3
694,-5
748,-8
769,-6
790,-8
797,-6
821,-9
831,-7
856,-9
914,-7
945,-9
972,-7
989,-8
1004,-6
1059,-7
1074,-5
1088,-7
1102,-5
1116,-7
1164,-5
1177,-7
1200,-5
1218,-7
1230,-4
1263,-6
1312,-8
1329,-6
1345,-9
1351,-7
1363,-8
1395,-10
1404,-8
1411,-10
1437,-7
1456,-5
1482,-3
1499,-5
1531,-7
1605,-9
1619,-8
1638,-10
1663,-12
1685,-10
1710,-9
1722,-11
1773,-9
1848,-11
1873,-13
1886,-11
1914,-13
1949,-11
1964,-13
2012,-11
2032,-13
2070,-16
2110,-18
2175,-20
2196,-17
2238,-15
2270,-13
2333,-11
2393,-9
2419,-11
2434,-9
2478,-11
2491,-9
2509,-11
2523,-8
2580,-5
2596,-8
2627,-6
2671,-8
2717,-11
2760,-13
2777,-11
2806,-8
2853,-11
2857,-9
2861,-10
2871,-11
2877,-8
