Seconds_Since_Start,Score_Difference
27,2
63,5
74,3
93,5
122,7
144,9
189,6
207,9
220,7
284,5
303,8
350,10
404,8
426,6
438,9
523,12
541,10
558,8
598,10
623,8
669,11
692,14
735,16
754,14
814,12
834,10
882,8
916,5
937,7
950,4
975,7
1031,5
1042,7
1051,4
1102,6
1120,4
1125,7
1155,9
1171,7
1208,5
1220,7
1239,5
1275,3
1296,6
1325,9
1355,7
1400,4
1457,2
1477,4
1518,2
1576,4
1594,7
1607,5
1632,3
1666,0
1679,2
1748,4
1773,6
1801,9
1825,7
1864,10
1893,13
1916,10
1935,12
1976,9
1992,11
2008,8
2026,11
2042,9
2065,11
2083,9
2096,12
2108,10
2141,8
2203,11
2220,9
2237,11
2248,9
2279,7
2293,8
2309,6
2330,8
2339,6
2366,9
2412,11
2436,9
2473,10
2504,13
2519,11
2600,13
2632,15
2669,13
2685,14
2695,12
2720,10
2733,11
2742,9
2760,11
2770,9
2798,8
2819,10
2829,11
2863,8
