Seconds_Since_Start,Score_Difference
80,2
114,4
151,6
207,8
285,9
341,7
355,9
381,8
448,10
468,8
488,10
546,12
631,10
650,8
672,6
689,8
805,11
842,8
883,6
893,8
926,10
1004,8
1023,10
1052,12
1109,10
1115,11
1132,9
1169,6
1214,4
1246,2
1263,5
1301,7
1322,9
1351,8
1369,11
1382,9
1396,7
1425,6
1440,8
1509,9
1525,7
1549,8
1660,6
1708,3
1737,6
1755,4
1845,2
1876,-1
1915,-2
1948,0
1979,2
2005,-1
2020,1
2043,3
2075,6
2126,4
2149,1
2278,3
2301,1
2357,3
2372,0
2394,2
2476,4
2512,6
2544,8
2558,6
2575,8
2604,6
2665,3
2695,2
2718,3
2817,5
2854,7
2860,5
2861,7
2866,4
2867,6
2877,3
