Seconds_Since_Start,Score_Difference
15,-2
86,0
104,-3
119,-1
130,-3
155,-1
163,-4
195,-5
238,-7
257,-5
276,-7
305,-9
324,-7
364,-9
376,-7
388,-10
434,-12
458,-14
475,-12
496,-10
520,-8
578,-6
635,-4
651,-7
671,-4
686,-2
744,0
805,2
861,0
972,-2
1095,0
1156,-2
1209,-4
1261,-2
1315,-4
1353,-6
1395,-8
1413,-6
1495,-4
1578,-6
1621,-4
1634,-6
1647,-5
1674,-3
1705,-5
1744,-3
1778,-1
1816,1
1915,-2
1962,0
2013,3
2035,1
2051,4
2159,7
2206,9
2258,7
2288,9
2393,7
2408,9
2423,6
2444,8
2464,6
2486,8
2570,10
2583,7
2626,9
2646,8
2660,10
2699,9
2728,7
2762,5
2805,4
2823,6
2841,3
