Seconds_Since_Start,Score_Difference
16,2
41,0
62,2
103,-1
121,1
148,-2
158,0
185,-2
196,1
209,-1
263,2
279,-1
305,1
344,-1
381,-3
409,-1
438,1
451,-1
469,1
538,-2
567,0
624,3
643,1
660,3
684,0
718,2
758,4
774,2
852,4
862,3
886,6
909,4
927,6
945,8
964,6
979,8
986,6
1010,9
1029,11
1052,9
1079,6
1161,4
1189,3
1201,5
1216,2
1278,0
1294,2
1310,1
1321,4
1333,1
1378,3
1439,5
1470,7
1493,4
1520,6
1568,8
1586,5
1602,7
1621,5
1637,8
1650,5
1685,2
1705,0
1723,2
1740,-1
1758,1
1781,3
1798,1
1862,-1
1880,1
1904,-2
1939,-5
1952,-3
2030,-6
2052,-3
2093,-4
2115,-6
2124,-4
2133,-7
2152,-5
2159,-7
2185,-5
2189,-4
2235,-6
2259,-4
2304,-2
2356,-4
2381,-2
2402,-4
2427,-2
2441,-3
2459,-5
2473,-4
2502,-6
2544,-8
2559,-6
2603,-3
2642,-1
2683,-3
2697,-5
2709,-3
2777,-1
2789,-3
2796,-1
2805,-4
2847,-5
2877,-7
