Seconds_Since_Start,Score_Difference
80,-2
123,0
149,-2
160,0
220,3
273,5
303,4
317,6
339,4
369,3
425,4
468,6
484,4
494,6
504,4
538,2
548,5
561,4
563,5
616,2
627,4
656,6
664,4
692,6
714,3
719,5
757,6
765,8
777,6
791,4
803,6
822,4
841,6
852,3
872,5
890,3
929,1
938,4
997,6
1035,4
1051,6
1124,4
1189,2
1224,-1
1314,-3
1333,-1
1355,1
1373,-1
1403,-3
1437,-6
1440,-3
1504,-5
1554,-8
1594,-10
1610,-7
1623,-9
1637,-7
1648,-10
1667,-8
1710,-10
1722,-8
1738,-10
1770,-8
1816,-6
1881,-3
1939,-5
1947,-3
1964,-5
1969,-3
1983,-5
2005,-6
2014,-4
2027,-7
2041,-5
2064,-2
2079,0
2094,2
2171,4
2204,6
2233,8
2246,11
2274,13
2295,15
2304,14
2326,16
2396,13
2439,10
2458,12
2480,14
2499,12
2526,10
2570,13
2580,11
2598,13
2599,16
2615,14
2646,11
2716,9
2737,12
2766,14
2775,11
2791,13
2830,15
2837,11
