Seconds_Since_Start,Score_Difference
62,2
101,0
128,2
148,-1
180,-3
197,-1
220,-3
250,-5
260,-2
279,0
321,-2
348,0
360,-2
370,0
424,-3
449,-5
469,-2
482,-4
502,-1
526,-4
548,-6
575,-4
582,-6
608,-9
677,-11
687,-8
758,-6
840,-4
847,-6
909,-8
922,-5
930,-7
959,-9
1011,-7
1025,-9
1059,-12
1077,-10
1084,-12
1139,-10
1146,-12
1199,-11
1224,-9
1235,-10
1253,-12
1262,-10
1274,-12
1302,-14
1342,-16
1349,-15
1365,-18
1385,-15
1412,-13
1469,-11
1500,-8
1524,-10
1554,-12
1571,-10
1586,-12
1621,-14
1645,-16
1664,-17
1682,-14
1699,-16
1716,-18
1757,-16
1778,-14
1794,-17
1830,-15
1857,-13
1882,-11
1899,-13
1914,-11
1926,-12
1962,-9
1996,-6
2056,-3
2070,-1
2111,1
2125,3
2143,1
2174,3
2223,2
2242,5
2262,8
2275,5
2340,8
2350,6
2359,4
2392,2
2401,4
2416,2
2440,0
2507,-2
2519,0
2577,-2
2613,-4
2676,-2
2702,0
2751,-2
2781,-5
2819,-7
2835,-9
2862,-11
2869,-13
