Seconds_Since_Start,Score_Difference
22,3
81,5
91,3
129,5
140,3
162,0
179,-2
195,-5
217,-3
248,-2
259,-5
322,-3
339,-5
380,-3
397,-5
426,-3
440,-5
499,-3
547,-1
567,-4
605,-2
634,-4
658,-7
687,-10
770,-8
813,-6
825,-8
861,-5
880,-7
964,-9
1049,-12
1066,-10
1092,-8
1108,-11
1141,-9
1174,-12
1200,-14
1227,-16
1254,-19
1262,-17
1283,-19
1302,-21
1323,-19
1329,-21
1395,-19
1488,-21
1520,-23
1593,-21
1644,-23
1683,-25
1726,-28
1750,-24
1795,-27
1811,-25
1868,-23
1881,-26
1936,-24
1956,-27
1972,-24
1987,-27
2024,-26
2040,-29
2097,-27
2232,-29
2295,-26
2307,-27
2326,-30
2347,-29
2365,-32
2384,-30
2400,-32
2426,-30
2459,-32
2475,-30
2522,-28
2555,-26
2586,-28
2619,-30
2641,-31
2657,-28
2677,-30
2699,-32
2748,-30
2768,-32
2778,-29
2790,-31
2806,-30
2830,-27
2846,-30
2857,-28
