Seconds_Since_Start,Score_Difference
158,2
222,4
252,7
287,5
337,2
375,-1
415,-3
484,-6
501,-4
520,-6
534,-4
555,-7
580,-5
616,-2
641,1
662,3
673,1
686,3
737,5
797,2
821,4
847,6
909,9
941,11
1023,13
1037,10
1067,7
1088,9
1106,8
1120,10
1138,12
1184,10
1197,11
1245,9
1290,11
1336,9
1378,7
1391,9
1404,6
1436,7
1482,5
1514,3
1552,1
1582,-1
1613,-4
1672,-2
1692,-4
1731,-7
1749,-5
1801,-7
1836,-9
1860,-10
1875,-12
1962,-14
1980,-11
1999,-13
2015,-11
2056,-9
2103,-7
2124,-10
2160,-7
2185,-5
2204,-3
2251,0
2331,2
2350,4
2362,7
2399,4
2420,5
2449,8
2464,7
2579,8
2589,10
2636,8
2670,7
2696,5
2725,8
2768,12
2840,9
2850,7
2857,9
