Seconds_Since_Start,Score_Difference
18,3
43,1
85,4
110,6
181,8
194,6
226,3
253,0
283,-2
336,-4
376,-2
407,-4
447,-1
514,1
528,-1
570,-3
612,0
650,-2
752,0
766,-3
794,-1
814,-4
849,-6
878,-8
913,-10
980,-8
1056,-5
1097,-7
1138,-5
1159,-7
1175,-10
1201,-12
1211,-10
1243,-7
1253,-9
1263,-7
1278,-9
1294,-6
1310,-8
1338,-7
1386,-5
1394,-7
1459,-9
1517,-11
1524,-8
1580,-11
1620,-9
1632,-11
1715,-13
1740,-15
1769,-17
1808,-19
1824,-16
1839,-18
1867,-21
1881,-18
1934,-15
1947,-18
1961,-16
1978,-18
1990,-16
2002,-19
2028,-17
2046,-20
2066,-22
2193,-24
2211,-22
2272,-20
2323,-18
2349,-20
2374,-23
2435,-26
2460,-23
2485,-25
2529,-23
2544,-26
2561,-24
2586,-27
2676,-30
2735,-28
2777,-26
2789,-29
2804,-26
2819,-29
2877,-26
