Seconds_Since_Start,Score_Difference
27,-2
49,0
103,1
125,3
143,6
155,4
166,7
180,5
194,2
204,4
241,2
294,4
318,6
331,3
343,5
382,3
393,5
399,3
433,1
453,3
461,0
500,3
538,5
550,7
560,5
578,7
592,6
599,8
611,6
647,4
665,2
714,4
747,1
799,3
821,1
889,4
901,1
943,-1
999,-4
1041,-6
1064,-8
1100,-11
1115,-9
1133,-11
1159,-8
1185,-6
1205,-9
1221,-7
1241,-4
1277,-1
1294,-3
1306,-1
1334,1
1395,-1
1414,1
1436,-1
1440,1
1468,4
1516,0
1544,-2
1562,1
1594,-1
1611,1
1682,4
1734,2
1777,4
1796,1
1820,4
1889,6
1926,4
1942,6
1963,8
1984,11
2064,8
2082,10
2097,8
2103,10
2118,8
2129,11
2131,8
2153,9
2159,7
2167,5
2187,3
2210,0
2227,2
2253,5
2289,2
2320,5
2333,2
2344,4
2390,2
2407,4
2422,1
2481,-1
2493,1
2525,3
2558,5
2573,2
2620,-1
2637,1
2669,3
2724,0
2741,2
2769,5
2789,3
2825,0
2849,-2
2868,-4
2878,-5
