Seconds_Since_Start,Score_Difference
15,-2
43,-4
78,-1
124,1
139,-1
152,-4
188,-6
202,-3
221,-5
248,-7
326,-10
370,-12
452,-14
466,-12
486,-13
502,-16
517,-13
578,-15
601,-12
615,-14
629,-12
663,-10
682,-13
767,-10
783,-13
797,-15
808,-12
835,-14
846,-12
873,-9
914,-11
931,-8
977,-6
1054,-4
1130,-8
1145,-5
1193,-7
1216,-4
1240,-7
1291,-5
1306,-7
1334,-9
1378,-7
1393,-10
1440,-8
1453,-5
1464,-7
1488,-9
1519,-12
1548,-14
1565,-12
1590,-10
1604,-12
1631,-15
1657,-13
1676,-15
1700,-18
1711,-16
1726,-19
1741,-16
1759,-19
1795,-17
1826,-19
1840,-16
1881,-19
1906,-16
1923,-18
1980,-16
1986,-14
2011,-17
2038,-19
2094,-21
2113,-19
2128,-22
2157,-24
2165,-27
2197,-25
2235,-28
2245,-25
2282,-27
2302,-29
2330,-31
2357,-33
2400,-36
2418,-33
2442,-35
2539,-33
2582,-31
2634,-33
2650,-35
2671,-32
2695,-30
2707,-33
2768,-31
2782,-33
2793,-31
