Seconds_Since_Start,Score_Difference
35,-2
50,1
63,-1
78,0
116,2
136,0
176,-2
267,0
302,2
361,0
373,2
399,5
434,7
482,4
579,2
624,4
657,6
671,4
685,7
757,9
770,7
861,5
885,7
898,5
932,3
949,6
982,4
996,5
1016,3
1041,5
1053,7
1098,9
1118,7
1195,5
1211,8
1233,6
1263,3
1285,5
1300,3
1337,1
1372,-1
1401,-3
1436,-6
1440,-4
1534,-5
1545,-3
1578,-5
1597,-3
1631,-1
1650,-4
1712,-6
1724,-4
1764,-2
1781,-1
1795,-3
1841,-6
1882,-9
1906,-11
1957,-8
1986,-6
2017,-4
2063,-6
2095,-9
2142,-10
2192,-7
2228,-4
2245,-1
2276,1
2326,3
2373,1
2390,3
2417,1
2467,3
2507,6
2518,4
2543,7
2567,5
2603,7
2619,4
2638,6
2655,8
2685,11
2731,13
2744,14
2753,12
2771,14
2786,11
2813,10
2827,11
2859,13
