Seconds_Since_Start,Score_Difference
12,3
54,1
77,-1
136,-4
169,-7
191,-10
207,-8
241,-10
272,-8
295,-10
329,-13
346,-11
376,-9
391,-11
424,-9
516,-6
549,-4
566,-7
578,-5
594,-7
611,-9
677,-11
689,-8
717,-6
752,-8
767,-11
795,-8
826,-5
855,-3
895,-5
907,-3
932,-1
943,-2
962,1
985,-2
1014,-4
1020,-2
1035,-4
1075,-5
1090,-3
1130,-1
1161,1
1178,-1
1204,1
1221,-1
1251,-3
1263,-1
1283,-4
1310,-6
1328,-8
1345,-6
1359,-8
1397,-11
1413,-9
1462,-11
1479,-8
1495,-6
1513,-9
1536,-11
1573,-13
1582,-11
1594,-14
1604,-12
1625,-10
1644,-8
1667,-5
1680,-7
1697,-5
1710,-7
1725,-4
1759,-6
1767,-4
1786,-6
1845,-9
1863,-6
1928,-8
1953,-6
1972,-8
1990,-6
2048,-4
2080,-2
2089,-4
2105,-1
2125,-3
2146,-4
2156,-2
2160,-4
2173,-2
2201,-4
2235,-6
2282,-4
2331,-7
2349,-6
2365,-9
2375,-7
2392,-9
2472,-7
2490,-10
2500,-7
2572,-5
2609,-2
2628,-4
2647,-2
2668,-5
2711,-3
2764,-5
2813,-8
2841,-11
