Seconds_Since_Start,Score_Difference
85,-2
105,0
127,-2
144,0
161,-2
187,-4
245,-6
265,-3
303,-5
329,-7
360,-9
383,-6
407,-8
424,-5
439,-7
584,-9
620,-11
646,-14
663,-11
720,-14
738,-12
765,-15
824,-17
841,-14
915,-17
936,-15
948,-16
965,-14
989,-16
1002,-14
1022,-16
1050,-14
1079,-11
1092,-13
1115,-11
1160,-9
1198,-11
1216,-9
1241,-7
1256,-9
1269,-7
1283,-4
1302,-6
1319,-4
1331,-6
1361,-9
1378,-7
1417,-9
1438,-7
1495,-9
1557,-11
1603,-14
1665,-16
1679,-13
1688,-15
1709,-13
1729,-11
1748,-8
1767,-9
1791,-11
1808,-13
1833,-11
1866,-13
1925,-11
1939,-13
1954,-11
1969,-14
1983,-12
2010,-15
2052,-13
2075,-11
2088,-12
2122,-10
2177,-12
2210,-14
2226,-12
2243,-15
2262,-12
2296,-10
2314,-13
2342,-11
2415,-13
2439,-10
2453,-12
2465,-10
2478,-12
2515,-15
2524,-13
2535,-15
2547,-13
2582,-16
2631,-18
2643,-16
2665,-18
2706,-21
2722,-19
2740,-21
2760,-19
2803,-21
2805,-20
2820,-23
2869,-20
